brand_name,brand_label,product_name,product_label,file,db_low_euc,db_low_cos,ap_low_euc,agg_low_euc,k_low_euc,db_vgg16_euc,db_vgg16_cos,ap_vgg16_euc,agg_vgg16_euc,k_vgg16_euc,db_vgg19_euc,db_vgg19_cos,ap_vgg19_euc,agg_vgg19_euc,k_vgg19_euc,db_resnet_euc,db_resnet_cos,ap_resnet_euc,agg_resnet_euc,k_resnet_euc,db_inception_euc,db_inception_cos,ap_inception_euc,agg_inception_euc,k_inception_euc
Dolce & Gabbana,2,shoes,0,2_0_022.png,1,0,1,6,1,-1,0,16,3,0,-1,0,13,6,7,-1,0,24,2,0,-1,0,18,6,3
Dolce & Gabbana,2,shoes,0,2_0_023.png,1,0,1,6,1,-1,0,16,3,4,-1,0,13,6,9,-1,0,22,2,0,-1,0,23,2,0
Dolce & Gabbana,2,shoes,0,2_0_024.png,0,0,0,3,5,-1,0,17,7,5,-1,0,12,7,7,-1,0,21,9,0,-1,0,9,2,0
Dolce & Gabbana,2,shoes,0,2_0_025.png,0,0,0,3,5,-1,0,18,7,5,-1,0,12,2,7,-1,0,21,9,9,-1,0,9,2,0
Dolce & Gabbana,2,shoes,0,2_0_026.png,0,0,0,3,5,-1,0,16,3,0,-1,0,13,6,9,-1,0,24,2,0,-1,0,23,2,0
Dolce & Gabbana,2,shoes,0,2_0_027.png,1,0,1,6,1,-1,0,16,2,4,-1,0,14,6,5,-1,0,22,2,1,-1,0,12,7,4
Dolce & Gabbana,2,shoes,0,2_0_028.png,1,0,1,6,1,-1,0,24,8,4,-1,0,14,6,9,-1,0,22,2,1,-1,0,22,2,3
Dolce & Gabbana,2,shoes,0,2_0_029.png,0,0,0,3,5,-1,0,16,2,0,-1,0,14,6,5,-1,0,22,2,1,-1,0,12,6,4
Dolce & Gabbana,2,shoes,0,2_0_030.png,1,0,1,6,1,-1,-1,23,3,4,-1,-1,17,6,1,-1,0,22,0,2,-1,0,0,2,8
Dolce & Gabbana,2,shoes,0,2_0_031.png,1,0,1,6,1,-1,-1,15,3,4,-1,-1,17,1,3,-1,0,42,0,4,-1,0,14,2,8
Dolce & Gabbana,2,shoes,0,2_0_032.png,0,0,0,3,5,-1,-1,19,2,9,-1,-1,15,0,3,-1,0,23,7,8,-1,0,13,8,5
Dolce & Gabbana,2,shoes,0,2_0_033.png,0,0,0,3,5,-1,-1,10,2,9,-1,-1,16,0,2,-1,0,19,4,8,-1,0,14,8,8
Dolce & Gabbana,2,shoes,0,2_0_034.png,1,0,1,6,1,-1,0,25,8,6,-1,0,10,4,8,-1,0,20,6,4,-1,0,17,2,8
Dolce & Gabbana,2,shoes,0,2_0_035.png,1,0,1,6,1,-1,0,17,7,5,-1,0,12,2,7,-1,0,20,9,4,-1,0,22,6,8
Dolce & Gabbana,2,shoes,0,2_0_036.png,0,0,0,3,5,-1,0,17,7,5,-1,0,12,2,7,-1,0,21,9,0,-1,0,18,6,3
Dolce & Gabbana,2,shoes,0,2_0_037.png,1,0,1,6,1,-1,0,21,8,4,-1,0,10,4,8,-1,0,20,6,4,-1,0,17,2,8
Dolce & Gabbana,2,shoes,0,2_0_038.png,1,0,1,6,1,-1,0,14,2,9,-1,-1,10,0,3,-1,0,4,8,9,-1,0,12,6,4
Dolce & Gabbana,2,shoes,0,2_0_039.png,1,0,1,6,1,-1,0,18,7,5,-1,0,11,2,4,-1,0,21,9,9,-1,0,9,2,0
Dolce & Gabbana,2,shoes,0,2_0_040.png,1,0,1,6,1,-1,-1,34,2,9,-1,0,16,0,2,-1,0,18,7,8,-1,0,10,6,1
Dolce & Gabbana,2,shoes,0,2_0_041.png,1,0,1,6,1,-1,0,9,2,8,-1,0,32,2,7,-1,0,45,0,5,-1,0,14,2,0
Dolce & Gabbana,2,shoes,0,2_0_042.png,1,0,1,6,1,-1,0,12,7,5,-1,0,12,2,7,-1,0,21,9,5,-1,0,9,2,8
Dolce & Gabbana,2,shoes,0,2_0_043.png,1,0,1,6,1,-1,0,12,7,8,-1,0,9,0,5,-1,0,45,7,5,-1,0,19,9,0
Dolce & Gabbana,2,shoes,0,2_0_044.png,1,0,1,6,1,-1,0,11,2,9,-1,0,17,0,5,-1,0,18,7,1,-1,0,12,6,4
Dolce & Gabbana,2,shoes,0,2_0_045.png,1,0,1,6,1,-1,0,28,3,5,-1,0,25,2,9,-1,0,42,2,0,-1,0,17,2,8
Dolce & Gabbana,2,shoes,0,2_0_046.png,1,0,1,6,1,-1,0,28,3,5,-1,0,25,6,9,-1,0,24,2,0,-1,0,22,2,8
Dolce & Gabbana,2,shoes,0,2_0_047.png,1,0,1,6,1,-1,0,25,8,6,-1,0,8,4,8,-1,0,24,6,4,-1,0,17,2,8
Dolce & Gabbana,2,shoes,0,2_0_048.png,1,0,1,6,1,-1,0,17,7,5,-1,0,12,2,7,-1,0,21,9,0,-1,0,9,2,2
Dolce & Gabbana,2,shoes,0,2_0_049.png,0,0,0,3,5,-1,0,17,7,5,-1,0,12,7,7,-1,0,21,9,0,-1,0,9,2,8
Dolce & Gabbana,2,shoes,0,2_0_050.png,1,0,1,6,1,-1,0,12,7,5,-1,0,32,2,7,-1,0,21,9,5,-1,0,9,2,0
Dolce & Gabbana,2,shoes,0,2_0_051.png,0,0,0,3,3,-1,0,16,2,0,-1,0,14,6,5,-1,0,22,2,0,-1,0,22,6,3
Dolce & Gabbana,2,shoes,0,2_0_052.png,1,0,1,6,1,-1,0,21,3,4,-1,0,13,6,9,-1,0,22,2,0,-1,0,9,2,0
Dolce & Gabbana,2,shoes,0,2_0_053.png,1,0,1,6,1,-1,0,25,8,6,-1,0,8,4,8,-1,0,20,6,4,-1,0,8,1,1
Dolce & Gabbana,2,shoes,0,2_0_054.png,1,0,1,6,1,-1,0,25,8,6,-1,0,10,4,8,-1,0,22,2,4,-1,0,17,2,8
Dolce & Gabbana,2,shoes,0,2_0_055.png,1,0,1,6,1,-1,0,11,3,0,-1,0,17,6,5,-1,0,18,2,3,-1,0,36,0,2
Dolce & Gabbana,2,shoes,0,2_0_056.png,1,0,1,6,1,-1,0,11,2,0,-1,0,17,0,5,-1,0,18,7,1,-1,0,17,2,8
Dolce & Gabbana,2,shoes,0,2_0_057.png,1,0,1,6,1,-1,-1,9,2,9,-1,-1,16,0,2,-1,0,18,4,8,-1,0,20,4,7
Dolce & Gabbana,2,shoes,0,2_0_058.png,1,0,1,6,1,-1,-1,19,2,9,-1,-1,15,0,2,-1,0,18,7,8,-1,0,14,2,8
Dolce & Gabbana,2,shoes,0,2_0_059.png,1,0,1,6,1,-1,-1,34,2,9,-1,-1,11,0,2,-1,0,8,4,8,-1,0,6,1,1
Dolce & Gabbana,2,shoes,0,2_0_060.png,1,0,1,6,1,-1,-1,25,8,6,-1,0,8,4,8,-1,0,29,6,4,-1,0,15,2,8
Dolce & Gabbana,2,shoes,0,2_0_061.png,1,0,1,6,1,-1,0,14,7,7,-1,0,32,2,7,-1,0,21,9,9,-1,0,12,6,4
Dolce & Gabbana,2,shoes,0,2_0_062.png,1,0,1,6,1,-1,0,14,8,4,-1,0,28,6,9,-1,0,29,6,4,-1,0,23,6,3
Dolce & Gabbana,2,shoes,0,2_0_063.png,1,0,1,6,1,-1,0,11,2,9,-1,0,17,0,5,-1,0,28,7,1,-1,0,14,2,8
Dolce & Gabbana,2,shoes,0,2_0_064.png,1,0,1,6,1,-1,0,24,8,4,-1,0,14,0,5,-1,0,15,7,8,-1,0,18,6,3
Dolce & Gabbana,2,shoes,0,2_0_065.png,1,0,1,6,1,-1,0,21,8,4,-1,0,11,0,8,-1,0,20,6,4,-1,0,9,2,8
Dolce & Gabbana,2,shoes,0,2_0_066.png,1,0,1,6,1,-1,0,24,2,4,-1,0,28,6,5,-1,0,18,7,8,-1,0,14,2,0
Dolce & Gabbana,2,shoes,0,2_0_067.png,1,0,1,6,1,-1,0,16,2,4,-1,0,24,0,5,-1,0,16,7,4,-1,0,10,1,1
Dolce & Gabbana,2,shoes,0,2_0_068.png,1,0,1,6,1,-1,0,9,2,9,-1,0,33,0,5,-1,0,18,4,3,-1,0,11,3,2
Dolce & Gabbana,2,shoes,0,2_0_069.png,0,0,0,3,5,-1,0,25,8,6,-1,0,10,4,8,-1,0,20,6,4,-1,0,21,1,1
Dolce & Gabbana,2,shoes,0,2_0_070.png,-1,0,1,6,1,-1,0,25,4,6,-1,0,10,4,8,-1,0,16,6,4,-1,0,16,7,4
Dolce & Gabbana,2,shoes,0,2_0_071.png,0,0,0,3,5,-1,0,20,4,0,-1,0,28,4,9,-1,0,24,2,0,-1,0,26,4,7
Gucci,3,shoes,0,3_0_001.png,0,0,0,0,3,-1,-1,12,2,9,-1,-1,16,0,2,-1,0,23,7,8,-1,0,13,8,8
Gucci,3,shoes,0,3_0_002.png,1,0,1,6,1,-1,-1,19,2,9,-1,-1,16,0,2,-1,0,23,7,8,-1,0,14,2,8
Gucci,3,shoes,0,3_0_003.png,1,0,1,6,1,-1,-1,14,2,9,-1,-1,16,0,2,-1,0,8,0,9,-1,0,32,8,8
Gucci,3,shoes,0,3_0_004.png,0,0,0,0,3,-1,0,22,2,9,-1,0,18,8,5,-1,0,17,7,1,-1,0,10,6,3
Gucci,3,shoes,0,3_0_005.png,1,0,1,6,1,-1,0,21,8,4,-1,-1,10,0,3,-1,0,29,6,4,-1,0,17,2,8
Gucci,3,shoes,0,3_0_006.png,2,0,2,5,2,-1,0,11,3,0,-1,0,20,6,9,-1,0,26,2,0,-1,0,17,6,3
Gucci,3,shoes,0,3_0_007.png,2,0,2,5,2,-1,0,21,8,4,-1,0,28,4,9,-1,0,29,6,4,-1,0,18,6,3
Gucci,3,shoes,0,3_0_008.png,2,0,2,5,2,-1,0,22,4,6,-1,0,8,8,8,-1,0,22,2,1,-1,0,17,2,2
Gucci,3,shoes,0,3_0_009.png,2,0,2,5,2,-1,0,25,8,6,-1,0,10,4,8,-1,0,29,6,4,-1,0,23,6,3
Gucci,3,shoes,0,3_0_010.png,2,0,2,5,2,-1,0,21,8,4,-1,-1,10,1,3,-1,0,20,6,4,-1,0,18,6,3
Gucci,3,shoes,0,3_0_011.png,0,0,0,0,3,-1,-1,15,8,4,-1,-1,7,1,3,-1,0,20,8,4,-1,0,3,8,5
Gucci,3,shoes,0,3_0_012.png,0,0,0,0,3,-1,0,11,3,0,-1,0,21,6,9,-1,0,17,2,1,-1,0,26,4,7
Gucci,3,shoes,0,3_0_013.png,0,0,0,0,3,-1,-1,15,8,4,-1,-1,26,1,3,-1,0,27,0,1,-1,0,30,0,2
Gucci,3,shoes,0,3_0_014.png,2,0,2,5,2,-1,0,21,8,4,-1,-1,28,6,9,-1,0,22,2,0,-1,0,18,6,3
Gucci,3,shoes,0,3_0_015.png,2,0,2,5,2,-1,0,21,8,4,-1,-1,28,6,9,-1,0,22,2,0,-1,0,20,6,3
Gucci,3,shoes,0,3_0_016.png,0,0,0,0,3,-1,0,16,2,0,-1,0,19,9,1,-1,0,17,0,1,-1,0,13,2,8
Gucci,3,shoes,0,3_0_017.png,1,0,1,6,1,-1,0,16,2,8,-1,0,15,0,7,-1,0,7,8,9,-1,0,16,7,4
Gucci,3,shoes,0,3_0_018.png,2,0,2,5,2,-1,-1,16,3,9,-1,0,24,6,5,-1,0,15,7,8,-1,0,17,2,8
Gucci,3,shoes,0,3_0_019.png,2,0,2,5,2,-1,-1,14,2,1,-1,-1,35,0,2,-1,0,20,0,4,-1,0,7,1,1
Gucci,3,shoes,0,3_0_020.png,1,0,1,6,1,-1,-1,20,3,0,-1,-1,11,2,4,-1,0,25,0,2,-1,0,17,4,7
Gucci,3,shoes,0,3_0_021.png,1,0,1,6,1,-1,0,16,3,0,-1,0,13,6,9,-1,0,24,2,0,-1,0,26,4,7
Gucci,3,shoes,0,3_0_022.png,1,0,1,6,1,-1,0,13,3,4,-1,0,28,6,3,-1,0,22,0,0,-1,0,12,7,4
Gucci,3,shoes,0,3_0_023.png,0,0,0,0,3,-1,0,22,4,6,-1,0,35,8,8,-1,0,8,4,8,-1,0,10,1,1
Gucci,3,shoes,0,3_0_024.png,0,0,0,0,3,-1,0,6,4,6,-1,0,10,8,8,-1,0,7,8,9,-1,0,10,1,1
Gucci,3,shoes,0,3_0_025.png,2,0,2,5,2,-1,0,23,2,9,-1,0,24,6,5,-1,0,15,7,1,-1,0,18,6,3
Gucci,3,shoes,0,3_0_026.png,1,0,1,6,1,-1,0,11,3,0,-1,0,9,2,9,-1,0,26,0,2,-1,0,19,9,7
Gucci,3,shoes,0,3_0_027.png,0,0,0,0,3,-1,-1,8,6,1,-1,-1,7,1,3,-1,0,27,0,9,-1,0,30,0,2
Gucci,3,shoes,0,3_0_028.png,2,0,2,5,2,-1,0,21,8,4,-1,-1,10,4,8,-1,0,29,6,4,-1,0,21,2,1
Gucci,3,shoes,0,3_0_029.png,2,0,2,5,2,-1,0,21,3,4,-1,0,20,4,9,-1,0,26,2,0,-1,0,22,6,3
Gucci,3,shoes,0,3_0_030.png,1,0,1,6,1,-1,-1,34,3,4,-1,-1,24,1,3,-1,0,26,0,1,-1,0,18,6,1
Gucci,3,shoes,0,3_0_031.png,2,0,2,5,2,-1,0,11,3,0,-1,0,9,6,9,-1,0,26,2,0,-1,0,18,6,4
Gucci,3,shoes,0,3_0_032.png,0,0,0,0,3,-1,0,10,2,9,-1,0,18,0,2,-1,0,8,7,8,-1,0,14,0,2
Gucci,3,shoes,0,3_0_033.png,0,0,0,0,3,-1,-1,16,7,3,-1,0,11,0,4,-1,0,17,7,1,-1,0,21,1,1
Gucci,3,shoes,0,3_0_034.png,0,0,0,0,3,-1,-1,19,2,1,-1,-1,28,1,3,-1,0,23,7,8,-1,0,17,6,3
Gucci,3,shoes,0,3_0_035.png,2,0,2,5,2,-1,-1,9,2,8,-1,0,33,0,2,-1,0,13,4,8,-1,0,21,6,1
Gucci,3,shoes,0,3_0_036.png,2,0,2,5,2,-1,0,11,3,0,-1,0,28,6,9,-1,0,27,0,2,-1,0,19,4,7
Gucci,3,shoes,0,3_0_037.png,2,0,2,5,2,-1,-1,12,2,8,-1,-1,24,0,5,-1,0,4,8,9,-1,0,16,6,4
Gucci,3,shoes,0,3_0_038.png,2,0,2,5,2,-1,0,24,2,8,-1,0,21,6,1,-1,0,36,0,2,-1,0,20,4,7
Gucci,3,shoes,0,3_0_039.png,2,0,2,5,2,-1,0,24,2,9,-1,0,11,2,9,-1,0,35,0,2,-1,0,18,6,3
Gucci,3,shoes,0,3_0_040.png,0,0,0,0,3,-1,-1,16,2,4,-1,-1,24,6,5,-1,0,17,7,1,-1,0,12,6,4
Gucci,3,shoes,0,3_0_041.png,2,0,2,5,2,-1,0,20,7,7,-1,0,11,4,8,-1,0,27,0,2,-1,0,18,6,3
Gucci,3,shoes,0,3_0_042.png,0,0,0,0,3,-1,-1,16,7,3,-1,0,11,2,4,-1,0,11,7,1,-1,0,17,2,8
Gucci,3,shoes,0,3_0_043.png,0,0,0,0,3,-1,0,24,8,4,-1,-1,28,1,9,-1,0,27,2,1,-1,0,18,6,3
Gucci,3,shoes,0,3_0_044.png,2,0,2,5,2,-1,-1,20,2,0,-1,-1,28,6,9,-1,0,27,0,2,-1,0,20,4,7
Gucci,3,shoes,0,3_0_045.png,2,0,2,5,2,-1,0,23,4,0,-1,0,14,6,9,-1,0,35,7,4,-1,0,16,7,4
Gucci,3,shoes,0,3_0_046.png,2,0,2,5,2,-1,-1,11,2,0,-1,-1,17,1,3,-1,0,22,0,1,-1,0,14,2,8
Gucci,3,shoes,0,3_0_047.png,2,0,2,5,2,-1,0,16,2,4,-1,0,14,6,5,-1,0,15,2,1,-1,0,12,1,4
Gucci,3,shoes,0,3_0_048.png,2,0,2,5,2,-1,0,11,3,0,-1,0,9,6,9,-1,0,22,2,0,-1,0,26,4,7
Gucci,3,shoes,0,3_0_049.png,0,0,0,0,3,-1,0,22,4,6,-1,0,18,8,5,-1,0,35,7,1,-1,0,22,6,3
Gucci,3,shoes,0,3_0_050.png,0,0,0,0,3,-1,0,22,4,6,-1,-1,13,4,9,-1,0,26,0,0,-1,0,20,4,7
Gucci,3,shoes,0,3_0_051.png,1,0,1,6,1,-1,0,7,3,0,-1,0,20,4,9,-1,0,11,2,0,-1,0,22,6,8
Gucci,3,shoes,0,3_0_052.png,2,0,2,5,2,-1,0,24,8,0,-1,0,28,6,9,-1,0,14,2,0,-1,0,19,4,7
Gucci,3,shoes,0,3_0_053.png,0,0,0,0,3,-1,0,24,8,4,-1,0,28,4,9,-1,0,22,6,1,-1,0,9,2,0
Gucci,3,shoes,0,3_0_054.png,2,0,2,5,2,-1,0,16,3,0,-1,0,14,6,9,-1,0,22,2,0,-1,0,12,1,4
Gucci,3,shoes,0,3_0_055.png,0,0,0,0,3,-1,0,21,8,4,-1,-1,28,6,3,-1,0,20,6,4,-1,0,18,6,3
Gucci,3,shoes,0,3_0_056.png,1,0,1,6,1,-1,0,23,3,0,-1,0,14,6,9,-1,0,15,6,1,-1,0,12,7,4
Gucci,3,shoes,0,3_0_057.png,2,0,2,5,2,-1,0,24,2,4,-1,0,21,6,9,-1,0,28,0,2,-1,0,20,4,7
Gucci,3,shoes,0,3_0_058.png,2,0,2,5,2,-1,0,16,3,0,-1,0,13,6,9,-1,0,24,2,0,-1,0,20,4,7
Gucci,3,shoes,0,3_0_059.png,0,0,0,0,3,-1,-1,11,3,3,-1,0,17,6,5,-1,0,19,4,3,-1,0,28,0,5
Gucci,3,shoes,0,3_0_060.png,2,0,2,5,2,-1,0,10,2,9,-1,0,17,8,5,-1,0,28,0,1,-1,0,17,2,7
Gucci,3,shoes,0,3_0_061.png,0,0,0,0,3,-1,-1,21,4,4,-1,0,18,0,3,-1,0,17,7,4,-1,0,10,1,1
Gucci,3,shoes,0,3_0_062.png,2,0,2,5,2,-1,0,23,3,0,-1,0,14,6,9,-1,0,0,6,1,-1,0,12,7,4
Gucci,3,shoes,0,3_0_063.png,2,0,2,5,2,-1,0,23,3,0,-1,0,17,6,9,-1,0,26,2,1,-1,0,21,1,1
Gucci,3,shoes,0,3_0_064.png,2,0,2,5,2,-1,-1,11,4,0,-1,0,26,8,8,-1,0,28,0,1,-1,0,15,2,8
Gucci,3,shoes,0,3_0_065.png,2,0,2,5,2,-1,-1,15,4,1,-1,-1,10,1,3,-1,0,20,6,4,-1,0,10,1,1
Gucci,3,shoes,0,3_0_066.png,2,0,2,5,2,-1,-1,14,8,6,-1,-1,8,1,8,-1,0,20,6,4,-1,0,17,2,8
Gucci,3,shoes,0,3_0_067.png,2,0,2,5,2,-1,-1,21,8,6,-1,0,8,4,8,-1,0,29,6,4,-1,0,10,1,1
Gucci,3,shoes,0,3_0_068.png,2,0,2,5,2,-1,0,25,8,6,-1,0,10,4,8,-1,0,29,6,4,-1,0,10,6,3
Gucci,3,shoes,0,3_0_069.png,2,0,2,5,2,-1,0,21,8,4,-1,0,28,4,9,-1,0,29,6,4,-1,0,22,6,3
Gucci,3,shoes,0,3_0_070.png,1,0,1,6,1,-1,0,25,8,6,-1,0,26,4,8,-1,0,20,6,4,-1,0,22,6,3
Gucci,3,shoes,0,3_0_071.png,1,0,1,6,1,-1,0,21,8,4,-1,0,10,4,8,-1,0,29,6,4,-1,0,22,2,8
Gucci,3,shoes,0,3_0_072.png,1,0,1,6,1,-1,0,25,8,6,-1,0,26,1,9,-1,0,29,6,4,-1,0,22,6,3
Gucci,3,shoes,0,3_0_073.png,2,0,2,5,2,-1,-1,16,2,9,-1,-1,14,0,5,-1,0,15,7,8,-1,0,18,6,3
Gucci,3,shoes,0,3_0_074.png,2,0,2,5,2,-1,0,10,2,0,-1,0,17,8,5,-1,0,28,0,1,-1,0,20,4,7
Gucci,3,shoes,0,3_0_075.png,-1,0,3,2,6,-1,-1,5,5,1,-1,-1,15,3,3,-1,-1,30,3,6,-1,0,2,5,9
Gucci,3,shoes,0,3_0_076.png,-1,0,3,1,8,-1,-1,26,5,1,-1,-1,22,3,0,-1,-1,32,3,6,-1,0,2,5,9
Gucci,3,shoes,0,3_0_077.png,-1,0,3,2,9,-1,-1,27,5,1,-1,-1,15,3,3,-1,-1,31,3,6,-1,0,2,5,9
Gucci,3,shoes,0,3_0_078.png,-1,0,4,1,4,-1,-1,26,5,6,-1,-1,22,3,8,-1,-1,32,3,6,-1,0,7,5,9
Gucci,3,shoes,0,3_0_079.png,-1,0,3,1,8,-1,-1,26,5,1,-1,-1,23,3,0,-1,-1,33,3,6,-1,0,2,5,9
Gucci,3,shoes,0,3_0_080.png,-1,0,4,1,4,-1,-1,15,5,1,-1,-1,23,3,0,-1,-1,34,3,6,-1,0,2,5,9
Christian Dior,4,shoes,0,4_0_001.png,0,0,0,0,3,-1,-1,33,2,8,-1,0,24,0,5,-1,0,45,5,5,-1,0,14,9,2
Christian Dior,4,shoes,0,4_0_002.png,0,0,0,0,3,-1,0,9,2,8,-1,0,24,0,5,-1,0,13,5,5,-1,0,24,9,2
Christian Dior,4,shoes,0,4_0_003.png,0,0,0,0,3,-1,0,32,9,8,-1,0,32,7,7,-1,0,45,5,5,-1,0,24,9,2
Christian Dior,4,shoes,0,4_0_004.png,0,0,0,0,3,-1,0,32,9,8,-1,0,32,7,7,-1,0,45,5,5,-1,0,24,9,2
Christian Dior,4,shoes,0,4_0_005.png,0,0,0,0,3,-1,0,32,2,8,-1,0,32,6,5,-1,0,35,7,5,-1,0,23,6,3
Christian Dior,4,shoes,0,4_0_006.png,0,0,0,0,3,-1,-1,24,2,4,-1,-1,28,0,5,-1,0,16,7,4,-1,0,23,6,3
Christian Dior,4,shoes,0,4_0_007.png,0,0,0,0,3,-1,0,9,2,8,-1,0,32,0,5,-1,0,13,5,5,-1,0,23,6,1
Christian Dior,4,shoes,0,4_0_008.png,0,0,0,0,3,-1,-1,9,2,8,-1,0,24,6,5,-1,0,13,5,5,-1,0,13,8,1
Christian Dior,4,shoes,0,4_0_009.png,0,0,0,0,3,-1,0,20,4,0,-1,0,8,4,8,-1,0,24,2,0,-1,0,22,4,7
Christian Dior,4,shoes,0,4_0_010.png,0,0,0,0,3,-1,0,9,2,8,-1,0,24,0,5,-1,0,18,5,5,-1,0,31,9,0
Christian Dior,4,shoes,0,4_0_011.png,0,0,0,0,3,-1,0,16,2,4,-1,0,14,6,5,-1,0,16,7,4,-1,0,12,1,4
Christian Dior,4,shoes,0,4_0_012.png,0,0,0,0,3,-1,0,11,9,3,-1,0,32,7,7,-1,0,45,5,5,-1,0,19,4,7
Christian Dior,4,shoes,0,4_0_013.png,0,0,0,0,3,-1,0,32,9,8,-1,0,32,2,7,-1,0,35,0,5,-1,0,16,7,4
Christian Dior,4,shoes,0,4_0_014.png,0,0,0,0,3,-1,0,16,2,0,-1,0,24,6,5,-1,0,18,7,1,-1,0,12,6,4
Christian Dior,4,shoes,0,4_0_015.png,0,0,0,0,3,-1,0,12,9,8,-1,0,32,7,7,-1,0,45,5,5,-1,0,31,9,0
Christian Dior,4,shoes,0,4_0_016.png,0,0,0,0,3,-1,0,16,3,4,-1,0,24,6,5,-1,0,15,2,1,-1,0,18,6,4
Christian Dior,4,shoes,0,4_0_017.png,0,0,0,0,3,-1,0,25,4,6,-1,0,26,4,8,-1,0,16,6,4,-1,0,16,7,4
Christian Dior,4,shoes,0,4_0_018.png,0,0,0,0,3,-1,0,20,4,6,-1,-1,9,6,9,-1,0,24,2,0,-1,0,9,2,8
Christian Dior,4,shoes,0,4_0_019.png,0,0,0,0,3,-1,0,28,3,4,-1,0,25,6,9,-1,0,24,2,0,-1,0,15,2,8
Christian Dior,4,shoes,0,4_0_020.png,0,0,0,0,3,-1,0,20,4,6,-1,-1,25,6,9,-1,0,24,2,0,-1,0,18,6,3
Christian Dior,4,shoes,0,4_0_021.png,0,0,0,0,3,-1,0,22,4,6,-1,0,26,8,8,-1,0,15,7,1,-1,0,23,2,0
Christian Dior,4,shoes,0,4_0_022.png,0,0,0,0,3,-1,0,23,4,0,-1,0,9,6,9,-1,0,35,7,1,-1,0,12,1,4
Christian Dior,4,shoes,0,4_0_023.png,0,0,0,0,3,-1,0,23,4,9,-1,-1,16,0,3,-1,0,35,7,4,-1,0,23,6,3
Christian Dior,4,shoes,0,4_0_024.png,0,0,0,0,3,-1,-1,24,2,9,-1,-1,17,0,5,-1,0,18,7,8,-1,0,18,6,3
Christian Dior,4,shoes,0,4_0_025.png,0,0,0,0,3,-1,0,11,3,0,-1,0,25,6,9,-1,0,21,2,0,-1,0,17,2,8
Christian Dior,4,shoes,0,4_0_026.png,0,0,0,0,3,-1,0,16,3,0,-1,0,9,6,9,-1,0,14,2,1,-1,0,19,4,7
Christian Dior,4,shoes,0,4_0_027.png,0,0,0,0,3,-1,0,20,3,0,-1,0,8,4,8,-1,0,6,2,1,-1,0,20,4,7
Christian Dior,4,shoes,0,4_0_028.png,0,0,0,0,3,-1,-1,16,3,9,-1,-1,15,6,5,-1,0,11,2,1,-1,0,17,2,8
Christian Dior,4,shoes,0,4_0_029.png,0,0,0,0,3,-1,0,21,8,4,-1,0,26,1,8,-1,0,20,6,4,-1,0,22,2,3
Christian Dior,4,shoes,0,4_0_030.png,0,0,0,0,3,-1,0,32,9,8,-1,0,32,7,7,-1,0,45,5,5,-1,0,31,9,0
Christian Dior,4,shoes,0,4_0_031.png,0,0,0,0,3,-1,0,9,2,8,-1,0,32,2,7,-1,0,45,5,5,-1,0,17,2,8
Christian Dior,4,shoes,0,4_0_032.png,0,0,0,0,3,-1,0,17,7,5,-1,0,12,7,7,-1,0,21,9,0,-1,0,15,2,2
Christian Dior,4,shoes,0,4_0_033.png,0,0,0,0,3,-1,0,17,7,5,-1,0,12,7,7,-1,0,21,9,0,-1,0,19,9,0
Christian Dior,4,shoes,0,4_0_034.png,0,0,0,0,3,-1,0,12,7,5,-1,0,32,7,7,-1,0,21,9,5,-1,0,24,9,2
Christian Dior,4,shoes,0,4_0_035.png,0,0,0,0,3,-1,0,32,9,7,-1,0,32,7,7,-1,0,21,9,0,-1,0,9,2,0
Christian Dior,4,shoes,0,4_0_037.png,0,0,0,0,3,-1,0,12,7,5,-1,0,12,7,7,-1,0,21,9,1,-1,0,14,2,8
Christian Dior,4,shoes,0,4_0_038.png,0,0,0,0,3,-1,0,16,2,8,-1,0,24,6,5,-1,0,35,7,5,-1,0,12,1,4
Christian Dior,4,shoes,0,4_0_039.png,0,0,0,0,3,-1,0,32,7,8,-1,0,32,7,7,-1,0,45,9,5,-1,0,24,9,2
Christian Dior,4,shoes,0,4_0_040.png,0,0,0,0,3,-1,0,32,2,8,-1,0,24,6,5,-1,0,35,7,5,-1,0,10,1,1
Christian Dior,4,shoes,0,4_0_041.png,0,0,0,0,3,-1,0,10,2,0,-1,0,17,2,9,-1,0,6,0,5,-1,0,23,2,0
Christian Dior,4,shoes,0,4_0_042.png,0,0,0,0,3,-1,-1,9,6,9,-1,0,34,8,5,-1,0,18,0,3,-1,0,11,2,2
Christian Dior,4,shoes,0,4_0_043.png,0,0,0,0,3,-1,0,25,4,6,-1,0,26,4,9,-1,0,20,6,4,-1,0,22,2,8
Christian Dior,4,shoes,0,4_0_044.png,0,0,0,0,3,-1,0,28,3,5,-1,0,25,6,9,-1,0,42,2,0,-1,0,15,2,8
Christian Dior,4,shoes,0,4_0_045.png,0,0,0,0,3,-1,0,32,9,8,-1,0,32,7,7,-1,0,21,9,5,-1,0,20,4,7
Versace,5,shoes,0,5_0_001.png,1,0,1,6,1,-1,0,29,4,3,-1,-1,28,4,3,-1,0,4,8,9,-1,0,12,1,4
Versace,5,shoes,0,5_0_002.png,1,0,1,6,1,-1,0,29,1,3,-1,0,27,9,1,-1,0,36,0,2,-1,0,29,0,2
